disaster_id,disaster_state,disaster_county,disaster_state_code,disaster_county_code,disaster_declaration,disaster_name,disaster_type,disaster_date,disaster_fips_code
EM-3288-FL,FL,Gadsden (County),12,039,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12039
EM-3288-FL,FL,Leon (County),12,073,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12073
EM-3288-FL,FL,Santa Rosa (County),12,113,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12113
EM-3288-FL,FL,Gulf (County),12,045,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12045
EM-3288-FL,FL,St. Johns (County),12,109,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12109
EM-3288-FL,FL,Orange (County),12,095,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12095
EM-3288-FL,FL,St. Lucie (County),12,111,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12111
EM-3288-FL,FL,Madison (County),12,079,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12079
EM-3288-FL,FL,Polk (County),12,105,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12105
EM-3288-FL,FL,Glades (County),12,043,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12043
EM-3288-FL,FL,Gilchrist (County),12,041,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12041
EM-3288-FL,FL,Monroe (County),12,087,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12087
EM-3288-FL,FL,Dixie (County),12,029,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12029
EM-3288-FL,FL,Duval (County),12,031,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12031
EM-3288-FL,FL,Suwannee (County),12,121,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12121
EM-3288-FL,FL,Wakulla (County),12,129,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12129
EM-3288-FL,FL,Franklin (County),12,037,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12037
EM-3288-FL,FL,Manatee (County),12,081,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12081
EM-3288-FL,FL,Walton (County),12,131,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12131
EM-3288-FL,FL,Jefferson (County),12,065,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12065
EM-3288-FL,FL,Hillsborough (County),12,057,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12057
EM-3288-FL,FL,Hendry (County),12,051,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12051
EM-3288-FL,FL,Indian River (County),12,061,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12061
EM-3288-FL,FL,Palm Beach (County),12,099,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12099
EM-3288-FL,FL,Highlands (County),12,055,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12055
EM-3288-FL,FL,Volusia (County),12,127,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12127
EM-3288-FL,FL,Sumter (County),12,119,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12119
EM-3288-FL,FL,Sarasota (County),12,115,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12115
EM-3288-FL,FL,Pinellas (County),12,103,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12103
EM-3288-FL,FL,Columbia (County),12,023,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12023
EM-3288-FL,FL,Okeechobee (County),12,093,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12093
EM-3288-FL,FL,Pasco (County),12,101,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12101
EM-3288-FL,FL,Holmes (County),12,059,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12059
EM-3288-FL,FL,Charlotte (County),12,015,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12015
EM-3288-FL,FL,Putnam (County),12,107,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12107
EM-3288-FL,FL,Collier (County),12,021,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12021
EM-3288-FL,FL,Flagler (County),12,035,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12035
EM-3288-FL,FL,Hamilton (County),12,047,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12047
EM-3288-FL,FL,Taylor (County),12,123,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12123
EM-3288-FL,FL,Alachua (County),12,001,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12001
EM-3288-FL,FL,Okaloosa (County),12,091,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12091
EM-3288-FL,FL,Bay (County),12,005,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12005
EM-3288-FL,FL,Brevard (County),12,009,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12009
EM-3288-FL,FL,Jackson (County),12,063,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12063
EM-3288-FL,FL,DeSoto (County),12,027,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12027
EM-3288-FL,FL,Union (County),12,125,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12125
EM-3288-FL,FL,Baker (County),12,003,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12003
EM-3288-FL,FL,Miami-Dade (County),12,086,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12086
EM-3288-FL,FL,Hardee (County),12,049,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12049
EM-3288-FL,FL,Broward (County),12,011,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12011
EM-3288-FL,FL,Citrus (County),12,017,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12017
EM-3288-FL,FL,Marion (County),12,083,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12083
EM-3288-FL,FL,Calhoun (County),12,013,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12013
EM-3288-FL,FL,Washington (County),12,133,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12133
EM-3288-FL,FL,Seminole (County),12,117,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12117
EM-3288-FL,FL,Lee (County),12,071,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12071
EM-3288-FL,FL,Lafayette (County),12,067,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12067
EM-3288-FL,FL,Nassau (County),12,089,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12089
EM-3288-FL,FL,Lake (County),12,069,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12069
EM-3288-FL,FL,Liberty (County),12,077,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12077
EM-3288-FL,FL,Martin (County),12,085,EM,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12085
EM-3293-FL,FL,Monroe (County),12,087,EM,HURRICANE IKE,Hurricane,2008-09-05T16:00:00.000Z,12087
EM-3377-FL,FL,Putnam (County),12,107,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12107
EM-3377-FL,FL,Martin (County),12,085,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12085
EM-3377-FL,FL,Indian River (County),12,061,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12061
EM-3377-FL,FL,Osceola (County),12,097,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12097
EM-3377-FL,FL,Orange (County),12,095,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12095
EM-3377-FL,FL,Glades (County),12,043,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12043
EM-3377-FL,FL,Okeechobee (County),12,093,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12093
EM-3377-FL,FL,Broward (County),12,011,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12011
EM-3377-FL,FL,Citrus (County),12,017,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12017
EM-3377-FL,FL,Polk (County),12,105,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12105
EM-3377-FL,FL,Highlands (County),12,055,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12055
EM-3377-FL,FL,St. Johns (County),12,109,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12109
EM-3377-FL,FL,Monroe (County),12,087,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12087
EM-3377-FL,FL,Clay (County),12,019,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12019
EM-3377-FL,FL,Flagler (County),12,035,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12035
EM-3377-FL,FL,Baker (County),12,003,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12003
EM-3377-FL,FL,Duval (County),12,031,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12031
EM-3377-FL,FL,Hendry (County),12,051,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12051
EM-3377-FL,FL,Palm Beach (County),12,099,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12099
EM-3377-FL,FL,Miami-Dade (County),12,086,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12086
EM-3377-FL,FL,Marion (County),12,083,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12083
EM-3377-FL,FL,Hernando (County),12,053,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12053
EM-3377-FL,FL,Nassau (County),12,089,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12089
EM-3377-FL,FL,Lake (County),12,069,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12069
EM-3377-FL,FL,Brevard (County),12,009,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12009
EM-3377-FL,FL,St. Lucie (County),12,111,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12111
EM-3377-FL,FL,Volusia (County),12,127,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12127
EM-3377-FL,FL,Seminole (County),12,117,EM,HURRICANE MATTHEW,Hurricane,2016-10-03T16:00:00.000Z,12117
EM-3385-FL,FL,Broward (County),12,011,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12011
EM-3385-FL,FL,Brevard (County),12,009,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12009
EM-3385-FL,FL,Dixie (County),12,029,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12029
EM-3385-FL,FL,Collier (County),12,021,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12021
EM-3385-FL,FL,Flagler (County),12,035,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12035
EM-3385-FL,FL,Clay (County),12,019,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12019
EM-3385-FL,FL,Baker (County),12,003,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12003
EM-3385-FL,FL,Lake (County),12,069,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12069
EM-3385-FL,FL,Walton (County),12,131,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12131
EM-3385-FL,FL,Seminole (County),12,117,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12117
EM-3385-FL,FL,Holmes (County),12,059,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12059
EM-3385-FL,FL,Santa Rosa (County),12,113,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12113
EM-3385-FL,FL,Madison (County),12,079,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12079
EM-3385-FL,FL,Union (County),12,125,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12125
EM-3385-FL,FL,Volusia (County),12,127,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12127
EM-3385-FL,FL,Orange (County),12,095,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12095
EM-3385-FL,FL,DeSoto (County),12,027,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12027
EM-3385-FL,FL,Martin (County),12,085,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12085
EM-3385-FL,FL,Marion (County),12,083,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12083
EM-3385-FL,FL,Wakulla (County),12,129,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12129
EM-3385-FL,FL,Escambia (County),12,033,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12033
EM-3385-FL,FL,Hendry (County),12,051,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12051
EM-3385-FL,FL,Hardee (County),12,049,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12049
EM-3385-FL,FL,Lee (County),12,071,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12071
EM-3385-FL,FL,Calhoun (County),12,013,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12013
EM-3385-FL,FL,Alachua (County),12,001,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12001
EM-3385-FL,FL,Citrus (County),12,017,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12017
EM-3385-FL,FL,Okeechobee (County),12,093,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12093
EM-3385-FL,FL,Charlotte (County),12,015,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12015
EM-3385-FL,FL,Polk (County),12,105,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12105
EM-3385-FL,FL,Highlands (County),12,055,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12055
EM-3385-FL,FL,Pinellas (County),12,103,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12103
EM-3385-FL,FL,Suwannee (County),12,121,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12121
EM-3385-FL,FL,Putnam (County),12,107,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12107
EM-3385-FL,FL,Indian River (County),12,061,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12061
EM-3385-FL,FL,St. Lucie (County),12,111,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12111
EM-3385-FL,FL,Sumter (County),12,119,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12119
EM-3385-FL,FL,Glades (County),12,043,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12043
EM-3385-FL,FL,Washington (County),12,133,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12133
EM-3385-FL,FL,Levy (County),12,075,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12075
EM-3385-FL,FL,Miami-Dade (County),12,086,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12086
EM-3385-FL,FL,Gilchrist (County),12,041,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12041
EM-3385-FL,FL,Manatee (County),12,081,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12081
EM-3385-FL,FL,Pasco (County),12,101,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12101
EM-3385-FL,FL,Columbia (County),12,023,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12023
EM-3385-FL,FL,Duval (County),12,031,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12031
EM-3385-FL,FL,Osceola (County),12,097,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12097
EM-3385-FL,FL,Gulf (County),12,045,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12045
EM-3385-FL,FL,Hillsborough (County),12,057,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12057
EM-3385-FL,FL,Jefferson (County),12,065,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12065
EM-3385-FL,FL,Nassau (County),12,089,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12089
EM-3385-FL,FL,Sarasota (County),12,115,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12115
EM-3385-FL,FL,Bradford (County),12,007,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12007
EM-3385-FL,FL,Lafayette (County),12,067,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12067
EM-3385-FL,FL,Okaloosa (County),12,091,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12091
EM-3385-FL,FL,Hamilton (County),12,047,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12047
EM-3385-FL,FL,Hernando (County),12,053,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12053
EM-3385-FL,FL,Leon (County),12,073,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12073
EM-3385-FL,FL,Jackson (County),12,063,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12063
EM-3385-FL,FL,Bay (County),12,005,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12005
EM-3385-FL,FL,Monroe (County),12,087,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12087
EM-3385-FL,FL,Gadsden (County),12,039,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12039
EM-3385-FL,FL,St. Johns (County),12,109,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12109
EM-3385-FL,FL,Franklin (County),12,037,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12037
EM-3385-FL,FL,Taylor (County),12,123,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12123
EM-3385-FL,FL,Liberty (County),12,077,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12077
EM-3385-FL,FL,Palm Beach (County),12,099,EM,HURRICANE IRMA,Hurricane,2017-09-05T01:00:00.000Z,12099
EM-3395-FL,FL,Santa Rosa (County),12,113,EM,HURRICANE NATE,Hurricane,2017-10-07T19:34:00.000Z,12113
EM-3395-FL,FL,Escambia (County),12,033,EM,HURRICANE NATE,Hurricane,2017-10-07T19:34:00.000Z,12033
EM-3405-FL,FL,Citrus (County),12,017,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12017
EM-3405-FL,FL,Washington (County),12,133,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12133
EM-3405-FL,FL,Alachua (County),12,001,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12001
EM-3405-FL,FL,Jackson (County),12,063,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12063
EM-3405-FL,FL,Holmes (County),12,059,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12059
EM-3405-FL,FL,Dixie (County),12,029,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12029
EM-3405-FL,FL,Jefferson (County),12,065,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12065
EM-3405-FL,FL,Calhoun (County),12,013,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12013
EM-3405-FL,FL,Suwannee (County),12,121,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12121
EM-3405-FL,FL,Union (County),12,125,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12125
EM-3405-FL,FL,Lafayette (County),12,067,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12067
EM-3405-FL,FL,Columbia (County),12,023,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12023
EM-3405-FL,FL,Madison (County),12,079,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12079
EM-3405-FL,FL,Pasco (County),12,101,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12101
EM-3405-FL,FL,Taylor (County),12,123,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12123
EM-3405-FL,FL,Walton (County),12,131,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12131
EM-3405-FL,FL,Franklin (County),12,037,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12037
EM-3405-FL,FL,Leon (County),12,073,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12073
EM-3405-FL,FL,Liberty (County),12,077,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12077
EM-3405-FL,FL,Escambia (County),12,033,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12033
EM-3405-FL,FL,Okaloosa (County),12,091,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12091
EM-3405-FL,FL,Pinellas (County),12,103,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12103
EM-3405-FL,FL,Baker (County),12,003,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12003
EM-3405-FL,FL,Gilchrist (County),12,041,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12041
EM-3405-FL,FL,Hamilton (County),12,047,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12047
EM-3405-FL,FL,Santa Rosa (County),12,113,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12113
EM-3405-FL,FL,Hillsborough (County),12,057,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12057
EM-3405-FL,FL,Gadsden (County),12,039,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12039
EM-3405-FL,FL,Wakulla (County),12,129,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12129
EM-3405-FL,FL,Gulf (County),12,045,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12045
EM-3405-FL,FL,Bay (County),12,005,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12005
EM-3405-FL,FL,Hernando (County),12,053,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12053
EM-3405-FL,FL,Bradford (County),12,007,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12007
EM-3405-FL,FL,Levy (County),12,075,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12075
EM-3405-FL,FL,Manatee (County),12,081,EM,HURRICANE MICHAEL,Hurricane,2018-10-07T12:38:00.000Z,12081
DR-4068-FL,FL,Hamilton (County),12,047,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12047
DR-4068-FL,FL,Charlotte (County),12,015,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12015
DR-4068-FL,FL,Madison (County),12,079,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12079
DR-4068-FL,FL,Jefferson (County),12,065,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12065
DR-4068-FL,FL,Collier (County),12,021,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12021
DR-4068-FL,FL,Gilchrist (County),12,041,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12041
DR-4068-FL,FL,Liberty (County),12,077,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12077
DR-4068-FL,FL,Levy (County),12,075,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12075
DR-4068-FL,FL,Putnam (County),12,107,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12107
DR-4068-FL,FL,Santa Rosa (County),12,113,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12113
DR-4068-FL,FL,Lee (County),12,071,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12071
DR-4068-FL,FL,Gulf (County),12,045,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12045
DR-4068-FL,FL,Dixie (County),12,029,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12029
DR-4068-FL,FL,Highlands (County),12,055,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12055
DR-4068-FL,FL,Hillsborough (County),12,057,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12057
DR-4068-FL,FL,Bradford (County),12,007,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12007
DR-4068-FL,FL,Polk (County),12,105,DR,TROPICAL STORM DEBBY,Severe Storm(s),2012-06-24T01:29:00.000Z,12105
